Policy_Id,Policy_State,Policy_Deductible,Insured_Sex,Incident_Severity,Vehicle_Claim_Amount,Vehicle_Age,Num_Of_Claims,Customer_Tenure,Fraud_Reported
POL107607,PA,1000,Female,Trivial,577.73,8,1,9,0
POL106349,IL,500,Male,Minor,1591.81,17,1,6,0
POL104393,CA,1000,Male,Minor,1831.5,4,1,9,0
POL108071,TX,1750,Female,Minor,2038.4,14,4,8,0
POL105379,NY,500,Male,Minor,1572.19,18,1,9,1
POL108555,PA,1750,Male,Trivial,449.34,5,1,8,0
POL107785,FL,500,Female,Trivial,631.26,2,0,8,0
POL107717,OH,1000,Male,Minor,1497.7,4,1,1,0
POL109018,CA,1000,Male,Major,4379.62,15,0,9,1
POL109096,NY,1000,Female,Total Loss,10724.403749999998,7,2,3,0
POL105484,PA,1000,Male,Minor,1558.76,3,1,9,0
POL105580,CA,1750,Male,Major,2924.15,16,3,7,0
POL105095,TX,1000,Male,Major,4854.59,16,0,2,0
POL105053,CA,1750,Male,Trivial,478.84,17,1,7,0
POL100693,NY,500,Female,Minor,1479.95,7,1,3,1
POL102533,CA,1000,Female,Total Loss,10724.403749999998,16,0,1,1
POL104630,CA,1750,Male,Trivial,519.24,8,1,9,0
POL100982,CA,1750,Male,Minor,1556.9,17,2,2,1
POL107670,IL,500,Female,Major,5140.05,18,1,2,1
POL100079,CA,1750,Male,Minor,1429.69,12,0,5,0
POL105406,OH,1000,Male,Minor,1468.97,12,0,7,0
POL107064,CA,1750,Male,Major,4554.27,6,2,4,1
POL108629,PA,1000,Male,Minor,1502.56,18,2,1,1
POL109498,OH,1000,Male,Trivial,450.36,2,1,8,0
POL108733,FL,1750,Male,Major,5486.14,18,1,6,0
POL107006,FL,1000,Female,Major,5961.67,19,0,7,1
POL105071,IL,500,Male,Minor,1698.38,1,0,6,0
POL100261,OH,1000,Female,Minor,1854.9,12,0,9,0
POL102142,IL,1000,Male,Minor,1618.99,4,0,7,0
POL106458,CA,500,Male,Minor,1409.1,5,2,9,0
POL102268,NY,1000,Male,Major,4291.85,17,1,8,1
POL100445,OH,1000,Female,Total Loss,10724.403749999998,18,0,5,1
POL104995,OH,1000,Male,Minor,1519.37,1,1,5,0
POL107914,CA,500,Female,Major,3847.87,4,1,9,0
POL103649,OH,1000,Male,Minor,1197.75,2,0,6,0
POL108371,TX,1000,Male,Minor,1411.87,11,2,3,0
POL103314,NY,1000,Male,Trivial,496.93,13,4,2,0
POL101701,TX,1000,Female,Trivial,526.65,15,0,8,1
POL102526,NY,500,Female,Minor,1670.67,17,1,3,0
POL106560,NY,500,Male,Minor,1472.13,14,2,3,0
POL100068,CA,1000,Male,Major,5071.62,16,2,5,0
POL101168,CA,1000,Female,Minor,1663.99,14,1,1,1
POL100048,FL,1000,Male,Minor,1664.88,13,1,6,0
POL101053,IL,1750,Male,Minor,1276.3,8,1,8,0
POL100084,TX,500,Male,Minor,1464.04,15,0,7,0
POL100880,NY,1000,Male,Minor,1279.85,8,2,9,0
POL102651,TX,500,Male,Minor,1516.25,3,2,3,0
POL108362,NY,1000,Male,Minor,1304.61,16,2,7,0
POL102439,NY,500,Female,Minor,1296.0,15,3,2,1
POL106080,TX,1000,Male,Major,5819.8,9,0,8,0
POL104817,IL,1000,Male,Minor,1506.28,12,1,7,0
POL101467,TX,1000,Male,Total Loss,10724.403749999998,15,1,9,1
POL107163,PA,1750,Male,Minor,1516.35,9,3,7,0
POL104601,IL,500,Male,Minor,1448.74,5,0,6,0
POL102441,FL,1000,Male,Trivial,459.91,19,1,7,0
POL104782,FL,1750,Female,Minor,1743.25,14,0,5,0
POL100230,IL,1000,Female,Major,5497.11,9,0,8,1
POL101320,NY,1000,Male,Trivial,488.25,4,0,2,1
POL100041,FL,500,Female,Trivial,395.83,12,1,6,1
POL100777,IL,1000,Male,Major,3592.67,6,0,8,0
POL109044,FL,1000,Male,Total Loss,10724.403749999998,4,2,8,1
POL109486,CA,1750,Female,Minor,1702.36,1,0,4,0
POL101729,PA,500,Male,Trivial,503.83,4,2,6,1
POL103060,NY,1000,Male,Minor,1562.86,1,0,9,0
POL100579,NY,1750,Female,Major,6004.4,3,0,3,1
POL105015,NY,1750,Female,Major,5766.05,2,1,2,1
POL109522,OH,1000,Female,Total Loss,10724.403749999998,9,1,3,1
POL106756,IL,1000,Female,Trivial,664.38,6,0,4,0
POL105365,OH,500,Female,Trivial,491.62,12,1,1,0
POL101491,TX,500,Female,Major,4072.83,10,1,8,1
POL107747,IL,500,Female,Major,5888.97,15,1,5,1
POL109177,IL,500,Male,Minor,1606.9,11,0,2,0
POL100061,NY,500,Female,Trivial,469.18,3,0,8,0
POL104503,CA,1000,Female,Minor,1588.27,12,1,2,0
POL107078,FL,1000,Male,Major,3645.43,4,3,7,1
POL106685,CA,500,Female,Trivial,425.17,15,0,9,0
POL100402,FL,500,Female,Trivial,494.72,19,2,3,0
POL100332,CA,500,Female,Minor,1561.46,5,0,2,0
POL102084,FL,500,Male,Minor,1930.23,13,1,5,1
POL106991,NY,1000,Male,Minor,1294.42,7,1,4,0
POL100164,CA,1750,Male,Minor,1429.76,17,0,1,0
POL104352,TX,500,Female,Major,5758.82,9,2,9,1
POL102715,NY,500,Male,Minor,1395.65,5,1,3,0
POL109016,CA,500,Female,Major,4831.66,16,3,7,1
POL105308,OH,1750,Male,Trivial,469.6,4,1,4,0
POL102755,NY,1750,Female,Trivial,527.43,12,2,3,1
POL105579,TX,1000,Female,Minor,1651.9,1,2,3,1
POL101334,OH,500,Male,Major,5239.04,1,0,3,1
POL108118,NY,1000,Female,Minor,1060.66,11,0,2,0
POL102864,TX,1000,Male,Minor,1556.92,13,0,9,1
POL101659,TX,500,Female,Minor,1669.45,1,1,6,0
POL107880,CA,500,Male,Minor,1269.78,16,1,7,0
POL100753,TX,1000,Female,Minor,1718.24,7,1,4,0
POL109287,IL,500,Male,Minor,1386.99,2,3,4,0
POL100706,TX,1000,Female,Trivial,539.51,10,0,3,0
POL103160,TX,1000,Female,Minor,1399.28,6,1,3,0
POL108650,NY,1000,Female,Minor,1484.01,18,0,6,0
POL109974,TX,1000,Male,Minor,1208.45,7,1,9,0
POL109679,TX,1750,Male,Total Loss,10724.403749999998,15,3,3,1
POL106906,NY,1000,Male,Minor,1460.56,13,0,7,0
POL109653,NY,500,Male,Trivial,580.38,5,1,9,0
POL109077,IL,500,Male,Minor,1016.16,10,1,1,1
POL101834,IL,1000,Female,Minor,1210.01,12,3,7,0
POL104092,FL,1000,Male,Total Loss,10724.403749999998,1,0,6,1
POL107393,FL,1000,Female,Minor,1414.99,13,0,9,1
POL109689,IL,1000,Female,Minor,1477.58,18,0,5,0
POL104602,OH,500,Male,Trivial,589.07,14,0,6,0
POL105198,TX,500,Female,Minor,1827.73,1,1,8,1
POL108930,TX,1000,Male,Total Loss,10724.403749999998,15,3,4,1
POL107410,TX,500,Female,Minor,1519.14,16,1,1,0
POL103643,FL,1000,Male,Major,3004.64,17,0,5,0
POL105521,FL,1750,Male,Minor,1532.92,8,3,2,0
POL106454,OH,500,Female,Major,4814.05,14,1,9,1
POL102246,CA,500,Female,Total Loss,10724.403749999998,5,1,4,1
POL100835,TX,1750,Male,Minor,1630.81,17,4,5,0
POL108483,OH,1000,Male,Major,4616.13,13,2,2,0
POL103706,IL,1000,Male,Trivial,641.06,10,1,1,0
POL100432,PA,1000,Male,Trivial,462.86,10,0,8,0
POL103544,OH,500,Female,Minor,1607.1,16,0,4,0
POL107514,PA,1000,Male,Minor,1424.43,4,0,4,1
POL106157,IL,500,Male,Minor,1347.47,2,2,1,1
POL104464,PA,1750,Male,Major,4281.41,16,1,1,1
POL107197,IL,1000,Male,Major,5674.72,18,0,3,0
POL101193,PA,1000,Female,Major,5105.25,15,0,2,0
POL107094,TX,1750,Male,Minor,1308.95,1,0,6,0
POL102906,OH,1000,Male,Major,3192.37,1,1,6,1
POL108156,IL,1000,Male,Minor,1733.73,7,1,9,0
POL107182,IL,1000,Male,Total Loss,10724.403749999998,4,2,9,1
POL109883,OH,500,Female,Minor,1569.15,6,0,1,1
POL103290,CA,1000,Female,Total Loss,10724.403749999998,7,3,3,1
POL109160,OH,1000,Female,Trivial,598.59,6,3,7,0
POL106947,NY,1750,Male,Trivial,539.04,9,0,8,0
POL102729,FL,1000,Male,Trivial,459.19,12,1,8,0
POL103602,NY,1000,Male,Major,6852.21,12,2,6,0
POL100433,CA,1000,Female,Trivial,453.76,2,0,2,0
POL103434,IL,1000,Male,Major,5038.28,8,1,2,1
POL107162,PA,1000,Male,Major,5926.0,7,0,1,1
POL109187,CA,1000,Female,Total Loss,10724.403749999998,4,0,2,1
POL100104,OH,1000,Female,Major,4043.87,7,2,6,0
POL104245,OH,500,Male,Trivial,473.5,2,1,2,0
POL101656,FL,1750,Male,Trivial,457.54,6,1,4,0
POL101533,NY,500,Female,Total Loss,10724.403749999998,13,0,7,1
POL108949,FL,1000,Female,Minor,1540.82,13,1,8,0
POL101332,NY,1750,Male,Minor,1409.59,10,0,1,0
POL105356,NY,1000,Male,Minor,1603.61,11,1,1,0
POL108652,NY,1750,Female,Minor,1715.44,2,1,2,1
POL101443,TX,1000,Male,Major,4614.95,14,0,6,1
POL100214,IL,1750,Female,Minor,1422.85,9,0,8,0
POL108364,FL,1000,Male,Minor,1377.21,13,0,3,1
POL108856,NY,500,Female,Major,4862.33,18,2,1,1
POL102910,NY,1000,Male,Minor,1634.52,7,1,1,0
POL104597,NY,1750,Female,Total Loss,10724.403749999998,8,1,1,1
POL103944,CA,500,Male,Minor,1513.97,18,1,7,0
POL101419,OH,1000,Male,Trivial,443.19,18,3,2,0
POL107545,CA,1000,Male,Total Loss,10724.403749999998,2,0,2,1
POL108566,OH,1000,Female,Major,6685.38,4,1,5,1
POL100181,CA,1000,Female,Major,4388.46,10,1,4,1
POL104104,NY,1000,Male,Trivial,518.46,8,0,1,0
POL102446,NY,1000,Male,Minor,1697.64,4,0,6,0
POL105446,TX,1000,Female,Minor,1175.34,9,1,1,0
POL103014,PA,1750,Male,Major,5599.99,10,1,3,0
POL105817,FL,1750,Male,Major,6321.95,13,4,7,1
POL103707,NY,500,Female,Major,5006.7,19,1,3,1
POL103187,TX,1750,Male,Minor,1346.21,17,0,1,1
POL108153,OH,500,Female,Minor,1435.86,13,0,2,1
POL103881,IL,1000,Female,Trivial,486.25,13,2,6,0
POL100070,IL,1750,Male,Trivial,472.73,17,0,6,0
POL100544,PA,1750,Female,Major,4871.35,19,0,4,1
POL101204,FL,1750,Male,Minor,1777.32,7,0,4,0
POL104401,FL,1000,Male,Trivial,504.47,7,0,6,0
POL106452,TX,500,Female,Trivial,544.66,4,1,8,0
POL109201,TX,1000,Female,Major,4607.06,3,1,1,0
POL108091,TX,1000,Male,Major,5379.46,10,1,3,0
POL109778,TX,1000,Male,Minor,1586.32,8,0,8,0
POL106874,OH,1000,Male,Trivial,562.14,2,0,7,0
POL108417,FL,1750,Male,Trivial,498.76,2,2,3,0
POL107926,OH,500,Male,Minor,1431.22,1,0,1,0
POL105050,NY,1750,Male,Total Loss,10724.403749999998,16,0,4,1
POL108805,IL,1750,Male,Minor,1476.91,6,0,2,1
POL100877,PA,1000,Male,Minor,1087.18,4,1,1,0
POL108217,TX,500,Male,Minor,1484.67,7,0,7,0
POL100196,IL,1000,Male,Minor,1339.28,12,2,4,1
POL109844,CA,1000,Male,Trivial,595.68,12,2,9,0
POL103460,NY,1750,Female,Minor,1535.28,11,1,7,0
POL104081,NY,1750,Male,Minor,1202.63,16,1,9,1
POL102571,OH,1750,Female,Major,4526.17,15,0,7,1
POL108424,CA,500,Female,Trivial,472.77,19,1,8,0
POL107406,PA,500,Female,Total Loss,10724.403749999998,5,1,1,1
POL108720,TX,1750,Male,Major,4804.25,6,1,2,1
POL109463,FL,1000,Male,Major,3940.32,15,1,1,1
POL106306,TX,500,Male,Minor,1368.26,14,1,5,0
POL104901,FL,500,Female,Major,5653.37,12,1,7,1
POL109888,NY,1000,Female,Trivial,346.21,9,1,7,0
POL106013,FL,1750,Female,Major,5364.34,8,1,4,0
POL102868,NY,1000,Female,Trivial,527.7,1,0,1,0
POL102718,IL,1000,Male,Trivial,501.67,3,0,5,0
POL108747,CA,1000,Male,Total Loss,10724.403749999998,14,2,7,1
POL103873,IL,1750,Male,Minor,1599.0,5,2,3,0
POL107066,CA,1000,Female,Trivial,585.5,16,0,3,0
POL103006,OH,1750,Male,Minor,1941.77,16,2,2,1
POL103679,TX,1000,Male,Trivial,603.73,5,2,8,0
POL106128,NY,1750,Female,Major,4312.09,8,0,6,1
POL102682,CA,1000,Female,Minor,1668.4,8,1,4,0
POL106773,NY,1000,Female,Minor,1370.05,10,1,2,0
POL103527,IL,500,Male,Major,5037.68,15,1,7,1
POL107778,OH,1000,Female,Major,5336.35,6,1,8,0
POL105564,OH,500,Male,Trivial,411.42,16,1,5,1
POL100218,PA,1000,Female,Minor,1514.8,4,2,7,0
POL105197,CA,1750,Male,Minor,1455.32,1,0,9,0
POL108286,TX,500,Female,Minor,1625.4,19,0,6,0
POL107463,TX,500,Female,Minor,1425.08,2,0,3,0
POL102543,PA,500,Female,Trivial,454.22,9,1,6,0
POL107443,PA,500,Female,Major,3828.56,8,1,3,0
POL101244,IL,500,Male,Trivial,588.16,17,3,3,1
POL100420,IL,500,Male,Major,3523.67,2,2,9,0
POL107174,CA,500,Female,Major,4418.6,4,0,2,1
POL102058,PA,500,Male,Major,4248.54,19,2,7,1
POL108583,NY,1750,Female,Minor,1078.95,2,1,7,0
POL109927,OH,500,Female,Minor,859.96,17,2,4,0
POL108114,TX,500,Female,Total Loss,10724.403749999998,5,0,4,1
POL104614,NY,1000,Female,Major,5016.21,6,0,2,1
POL101166,IL,500,Male,Trivial,466.67,1,1,6,1
POL100254,NY,1750,Male,Major,4702.38,3,0,6,1
POL100415,TX,1750,Male,Trivial,525.34,14,2,3,0
POL106556,TX,1000,Female,Total Loss,10724.403749999998,11,2,2,1
POL109270,TX,1000,Male,Minor,1207.52,16,2,4,0
POL103351,TX,500,Female,Major,4379.05,9,2,4,1
POL103033,CA,500,Male,Major,4819.23,12,0,8,1
POL100759,IL,1000,Female,Trivial,466.91,5,1,5,0
POL101385,TX,1000,Male,Total Loss,10724.403749999998,6,0,7,0
POL100654,TX,1000,Female,Minor,1359.9,1,1,3,0
POL101201,CA,1000,Female,Minor,1570.8,13,3,9,0
POL102413,CA,1750,Female,Major,5100.94,18,0,3,1
POL103238,PA,1750,Male,Minor,1222.36,8,3,4,0
POL104375,FL,1750,Female,Minor,1823.71,13,0,2,0
POL105152,OH,1750,Female,Major,4842.06,2,0,3,0
POL105419,TX,1000,Female,Minor,1481.32,15,1,6,0
POL103204,PA,1000,Female,Trivial,477.32,19,1,6,0
POL102830,FL,1000,Female,Major,5757.86,12,0,5,1
POL107944,TX,1000,Male,Minor,1502.21,14,2,1,0
POL100328,TX,1000,Female,Trivial,484.26,16,0,8,1
POL107578,OH,500,Male,Minor,1631.01,14,0,8,0
POL106134,CA,500,Male,Trivial,496.35,1,0,7,0
POL109746,IL,1750,Male,Major,4371.83,5,1,7,1
POL102063,FL,1000,Female,Trivial,462.39,17,0,5,0
POL108047,CA,500,Male,Major,6910.04,14,0,1,1
POL108482,OH,1750,Male,Major,5511.2,3,1,4,0
POL106547,FL,500,Female,Major,4338.93,2,2,1,1
POL103381,TX,500,Male,Trivial,494.7,1,2,6,0
POL104532,NY,500,Male,Trivial,595.8,8,2,3,0
POL101281,IL,500,Female,Major,5913.82,3,2,9,1
POL103019,IL,1750,Female,Minor,1485.33,6,2,4,0
POL108147,OH,1000,Female,Major,6183.86,5,2,8,1
POL108295,IL,1000,Male,Major,5827.54,3,1,6,0
POL102636,OH,1000,Female,Minor,1318.83,15,0,8,0
POL106571,CA,500,Female,Minor,1428.72,1,2,1,0
POL106587,CA,500,Female,Trivial,440.07,13,1,6,1
POL107859,NY,1000,Male,Minor,1563.24,14,2,2,0
POL103018,CA,1000,Male,Minor,1544.43,5,2,2,0
POL102945,CA,1000,Female,Major,5211.32,13,2,9,1
POL104981,NY,1000,Male,Minor,1341.68,13,2,7,1
POL105921,OH,1750,Female,Minor,1828.28,10,1,1,0
POL109506,CA,1750,Male,Major,5439.05,11,3,1,1
POL102663,PA,1000,Female,Minor,1776.25,11,1,1,0
POL108370,NY,1000,Male,Trivial,493.69,10,2,2,1
POL101282,FL,1750,Female,Minor,1957.54,2,0,9,0
POL107597,CA,500,Female,Minor,1454.99,2,0,3,1
POL101362,PA,1000,Male,Minor,1554.29,5,0,6,0
POL101437,IL,1750,Female,Minor,1469.51,19,1,3,0
POL109726,IL,500,Female,Major,4150.58,11,0,5,1
POL108297,PA,1750,Male,Minor,1575.97,6,0,5,0
POL100056,CA,1000,Male,Major,5133.62,2,0,2,0
POL104704,TX,1750,Female,Trivial,513.11,11,1,7,0
POL108569,NY,1000,Male,Major,3946.47,5,1,5,0
POL108617,CA,1750,Female,Trivial,641.07,8,1,2,0
POL101844,OH,1750,Female,Minor,1139.36,17,2,7,0
POL105202,PA,1000,Male,Minor,1317.73,7,1,6,0
POL108665,FL,1000,Male,Major,5780.18,6,1,7,1
POL105705,NY,1000,Male,Minor,1947.29,6,2,6,0
POL102880,TX,1000,Female,Trivial,458.26,18,1,3,0
POL101743,CA,1750,Female,Total Loss,10724.403749999998,5,2,4,1
POL108487,FL,1000,Male,Major,4452.79,19,2,7,0
POL108368,PA,1000,Male,Major,6640.67,1,1,7,1
POL107976,OH,1000,Female,Major,4743.61,2,2,6,0
POL109887,IL,1000,Male,Trivial,382.18,13,0,9,1
POL100740,FL,500,Female,Minor,1645.16,19,0,3,1
POL106522,IL,1750,Female,Total Loss,10724.403749999998,12,1,8,1
POL104176,FL,1000,Female,Major,3750.95,9,0,1,1
POL101624,NY,500,Female,Total Loss,10724.403749999998,15,1,4,1
POL100524,IL,1000,Female,Minor,1555.28,7,2,6,0
POL106742,FL,1000,Male,Trivial,466.75,6,2,1,1
POL104317,CA,500,Male,Trivial,410.5,5,2,1,0
POL105609,FL,1000,Female,Major,5535.65,2,3,7,1
POL107398,PA,500,Male,Trivial,536.9,18,2,6,1
POL106147,FL,1000,Male,Trivial,590.11,15,1,7,0
POL100435,IL,1000,Female,Major,4887.63,6,0,7,0
POL103105,TX,1000,Female,Minor,1337.89,6,2,4,0
POL109978,OH,500,Male,Total Loss,10724.403749999998,14,0,2,1
POL100308,IL,1750,Male,Minor,1428.23,19,2,2,0
POL101565,TX,500,Female,Trivial,495.69,15,2,9,0
POL102631,IL,500,Female,Minor,1178.12,9,0,1,1
POL105727,CA,1000,Male,Minor,1762.91,3,2,7,0
POL104540,NY,1000,Male,Minor,1276.68,6,0,5,0
POL100401,OH,500,Male,Major,5791.46,1,2,2,1
POL105613,NY,1000,Male,Trivial,531.11,9,0,3,0
POL103068,NY,1750,Female,Minor,1762.22,1,1,3,0
POL100881,PA,500,Female,Total Loss,10724.403749999998,11,0,5,1
POL100434,CA,1750,Female,Total Loss,10724.403749999998,2,1,3,1
POL107284,NY,1000,Male,Major,5242.51,7,0,7,0
POL107051,FL,500,Male,Minor,4208.9,19,0,4,1
POL109451,PA,1000,Female,Total Loss,10724.403749999998,15,2,3,1
POL108495,OH,1750,Female,Major,5473.0,11,3,2,1
POL106842,CA,1750,Female,Major,5526.82,13,0,2,1
POL105869,FL,1000,Female,Major,6156.29,12,0,7,1
POL105684,CA,1000,Male,Major,4344.92,12,0,7,0
POL100288,NY,1000,Male,Minor,1673.32,8,3,8,0
POL105556,CA,1750,Male,Minor,1612.18,13,1,4,1
POL108412,TX,1750,Female,Minor,1409.93,1,0,5,0
POL102623,OH,500,Male,Total Loss,10724.403749999998,4,0,9,1
POL106149,OH,1750,Male,Minor,1483.1,6,0,2,0
POL100476,CA,500,Female,Total Loss,10724.403749999998,11,5,1,1
POL107188,FL,500,Male,Minor,1226.04,10,1,8,0
POL109246,FL,1750,Female,Minor,1207.74,18,2,4,0
POL109317,TX,1750,Male,Minor,1051.04,9,0,7,0
POL103263,CA,1000,Male,Major,4815.93,19,0,3,0
POL103133,FL,1000,Male,Minor,1400.74,11,1,6,0
POL100737,IL,1000,Male,Minor,1001.9,13,0,3,0
POL106409,OH,1750,Female,Major,5656.15,9,3,7,0
POL104489,FL,1000,Female,Minor,1457.49,11,1,7,0
POL106705,IL,500,Male,Trivial,533.5,18,2,3,0
POL106255,FL,1750,Male,Total Loss,10724.403749999998,11,1,8,0
POL109741,CA,1000,Female,Trivial,433.92,5,2,6,0
POL107646,FL,500,Male,Minor,989.15,8,0,1,0
POL107063,IL,500,Male,Major,4472.46,15,0,5,1
POL107749,PA,1000,Male,Major,5220.33,17,1,6,1
POL106650,CA,500,Female,Minor,1489.25,11,3,4,1
POL107332,OH,500,Female,Major,3454.59,9,2,2,1
POL103860,IL,1000,Male,Minor,1870.45,2,0,6,0
POL101839,NY,500,Male,Minor,1851.58,6,1,1,1
POL101995,PA,500,Male,Minor,1411.18,14,3,8,1
POL102399,PA,500,Female,Minor,1784.48,5,0,9,0
POL108518,FL,500,Male,Minor,1463.96,15,1,5,1
POL109121,FL,500,Male,Minor,1787.31,7,0,6,0
POL104215,IL,500,Female,Major,4292.96,17,1,4,1
POL103686,OH,1000,Male,Trivial,448.87,7,1,2,1
POL100800,IL,1000,Male,Major,5975.47,2,0,6,1
POL106252,TX,500,Male,Minor,1689.97,16,1,5,0
POL108115,NY,500,Male,Minor,1515.85,11,1,9,0
POL101405,FL,1000,Female,Minor,1697.67,5,1,8,0
POL107354,NY,500,Male,Major,4812.83,3,0,7,1
POL100069,OH,1750,Female,Total Loss,6124.66,18,0,4,1
POL105859,FL,1000,Female,Major,6057.58,2,1,8,1
POL102759,CA,1000,Female,Major,5615.92,11,0,6,1
POL106550,TX,500,Female,Major,4079.55,14,2,1,1
POL101586,PA,1000,Female,Minor,1483.19,8,0,3,1
POL104359,NY,1750,Male,Minor,1508.87,7,1,7,0
POL105712,FL,500,Male,Major,4185.32,1,1,2,1
POL101074,OH,1000,Male,Minor,1485.07,19,0,1,0
POL108841,OH,1750,Female,Minor,1898.38,7,0,5,0
POL106559,OH,1000,Female,Major,5178.74,10,1,9,1
POL109745,PA,1000,Female,Trivial,532.07,9,0,9,0
POL102603,TX,1000,Female,Trivial,366.49,1,1,9,0
POL109735,PA,1000,Female,Trivial,473.31,3,3,8,0
POL101579,FL,1750,Male,Major,4909.35,7,1,3,1
POL108231,FL,1000,Male,Minor,1389.51,16,2,5,0
POL105700,NY,500,Female,Trivial,685.51,4,1,3,0
POL103723,NY,500,Male,Minor,4390.6,7,1,9,1
POL100409,CA,500,Male,Minor,1351.88,12,3,5,0
POL107596,NY,500,Male,Minor,1417.56,18,0,1,0
POL103885,OH,1750,Female,Major,4409.67,19,3,3,0
POL105731,TX,1000,Female,Minor,1848.0,1,1,5,0
POL105354,FL,1000,Male,Major,5264.64,17,0,6,1
POL103964,CA,1000,Female,Total Loss,10724.403749999998,15,0,6,1
POL103091,OH,1000,Male,Trivial,459.85,3,2,4,0
POL102726,CA,1750,Male,Minor,1355.24,13,1,9,0
POL100477,FL,500,Female,Minor,1611.16,3,1,1,0
POL101329,FL,500,Female,Trivial,584.6,2,1,9,0
POL102283,CA,1000,Male,Major,4558.67,16,1,4,1
POL109740,CA,1000,Female,Minor,1254.56,15,2,8,0
POL107073,CA,1000,Female,Major,3730.65,6,1,2,1
POL101777,TX,1000,Male,Trivial,471.15,15,0,3,0
POL106239,OH,1000,Female,Minor,1200.75,1,0,6,0
POL100751,OH,1000,Female,Minor,1679.1,9,0,6,0
POL105928,PA,1000,Male,Major,4533.96,5,2,7,0
POL104174,OH,1750,Female,Trivial,560.79,5,1,5,0
POL107313,TX,1000,Male,Major,5641.28,1,2,3,1
POL106173,IL,1750,Female,Major,5251.96,15,1,1,0
POL107765,PA,1000,Female,Minor,1198.91,16,0,8,0
POL109471,PA,1750,Female,Minor,1272.49,10,2,5,0
POL108108,IL,1000,Male,Trivial,446.09,19,2,4,0
POL105312,OH,500,Female,Minor,1765.8,11,1,2,0
POL105269,TX,500,Female,Minor,1457.86,2,0,7,1
POL100468,NY,1000,Male,Minor,1824.46,11,0,2,1
POL101545,FL,1000,Female,Minor,1509.58,1,2,3,0
POL106459,TX,1000,Female,Minor,1630.9,11,2,9,0
POL102683,TX,500,Male,Minor,1423.61,16,1,7,1
POL107352,FL,1000,Female,Major,5133.84,2,1,1,0
POL106329,CA,1750,Male,Total Loss,10724.403749999998,18,2,9,1
POL101025,FL,1000,Female,Major,4332.94,10,2,7,0
POL104681,NY,500,Female,Trivial,410.42,14,0,4,1
POL108170,IL,1000,Male,Trivial,572.47,15,1,5,0
POL107259,TX,1000,Male,Minor,1608.9,15,0,9,0
POL102354,IL,1000,Female,Trivial,425.27,8,1,6,0
POL105227,OH,1000,Female,Major,4751.32,10,0,1,1
POL103780,TX,1750,Female,Total Loss,10724.403749999998,14,1,1,1
POL100773,TX,500,Male,Minor,1212.54,10,0,2,0
POL109452,CA,1000,Male,Minor,1418.76,13,2,2,0
POL108902,IL,1750,Male,Major,5010.77,11,0,2,1
POL105958,IL,1000,Female,Total Loss,10724.403749999998,9,1,1,1
POL107824,FL,500,Female,Trivial,626.83,18,0,4,1
POL100641,TX,1750,Male,Trivial,554.98,2,2,7,0
POL104332,TX,500,Female,Minor,1172.83,11,0,4,1
POL104002,IL,1000,Male,Major,4693.13,1,0,5,1
POL107792,TX,1000,Male,Major,4632.32,5,1,1,1
POL103317,CA,1000,Female,Trivial,626.32,6,0,6,0
POL108620,OH,1000,Male,Major,4414.53,7,1,5,1
POL101108,PA,500,Male,Minor,1517.82,16,2,3,0
POL106613,CA,500,Female,Minor,1629.92,7,1,1,0
POL108844,CA,1000,Female,Minor,1486.1,10,2,4,0
POL101420,TX,1000,Female,Trivial,372.12,17,2,6,0
POL105117,FL,1750,Male,Minor,1517.96,7,2,2,1
POL106524,CA,1000,Male,Minor,1360.7,10,1,7,0
POL105023,IL,1000,Male,Minor,1449.65,10,1,8,0
POL108696,OH,1750,Female,Trivial,529.93,4,2,4,0
POL109651,NY,1000,Female,Total Loss,10724.403749999998,19,1,8,1
POL105627,TX,1750,Male,Minor,1504.33,12,1,9,0
POL109716,NY,500,Male,Total Loss,10724.403749999998,5,2,5,1
POL101680,TX,500,Female,Trivial,357.05,15,0,6,1
POL106870,FL,1000,Male,Total Loss,10724.403749999998,12,0,5,1
POL100633,FL,1000,Female,Major,5352.86,11,0,3,0
POL102569,OH,500,Male,Total Loss,10724.403749999998,18,1,9,1
POL103501,IL,1000,Female,Major,4605.0,13,0,6,0
POL102166,PA,1750,Male,Minor,1786.57,7,2,7,0
POL100363,FL,1750,Female,Trivial,486.78,6,2,9,0
POL106923,FL,1000,Male,Major,4391.94,9,0,9,1
POL102825,IL,500,Female,Minor,1398.25,11,2,2,0
POL108474,OH,1750,Male,Total Loss,10724.403749999998,11,3,6,1
POL106391,TX,1000,Female,Minor,1748.61,13,0,9,1
POL107689,IL,1000,Male,Minor,1626.96,3,2,3,0
POL107347,FL,1000,Male,Total Loss,8823.36,4,0,3,0
POL107076,FL,500,Female,Trivial,512.46,15,2,2,0
POL107310,OH,1000,Female,Total Loss,10724.403749999998,14,2,6,1
POL105994,CA,1750,Male,Minor,1250.3,2,0,5,0
POL107861,NY,500,Female,Trivial,379.8,5,1,4,0
POL101172,PA,1750,Male,Major,3962.71,13,3,3,1
POL106866,TX,1750,Female,Major,5335.1,13,0,3,0
POL104321,OH,500,Male,Trivial,518.05,6,1,2,1
POL106533,CA,500,Female,Minor,1273.14,7,2,6,0
POL102576,OH,500,Male,Minor,1373.9,2,0,8,0
POL101989,IL,1750,Female,Minor,1813.15,18,1,2,0
